NIPS_2014_21_abs_E452	0	NIPS_2014_21_abs_E451
AAAI_2008_262_abs_E1932	0	AAAI_2008_262_abs_E1930
P03-1068_E1073	0	P03-1068_E1074
ECCV_1998_39_abs_E4311	0	ECCV_1998_39_abs_E4309
X98-1022_E428	4	X98-1022_E430
C02-1071_E1768	5	C02-1071_E1763
CVPR_2005_21_abs_E3526	2	CVPR_2005_21_abs_E3511
A00-2023_E603	0	A00-2023_E604
ICASSP_2011_587_abs_E1863	0	ICASSP_2011_587_abs_E1862
E89-1040_E2206	6	E89-1040_E2205
ICCV_2003_161_abs_E5258	5	ICCV_2003_161_abs_E5257
AAAI_2008_255_abs_E4104	0	AAAI_2008_255_abs_E4105
CVPR_2009_10_abs_E5265	0	CVPR_2009_10_abs_E5259
P05-1046_E5803	4	P05-1046_E5804
CVPR_2009_11_abs_E2926	5	CVPR_2009_11_abs_E2909
IJCAI_2016_412_abs_E4747	5	IJCAI_2016_412_abs_E4737
C94-1091_E5241	0	C94-1091_E5229
E85-1004_E468	2	E85-1004_E467
P06-1052_E2068	0	P06-1052_E2075
C90-2032_E3653	0	C90-2032_E3652
P03-1058_E1795	0	P03-1058_E1797
H90-1011_E238	0	H90-1011_E226
ICCV_2003_151_abs_E5906	0	ICCV_2003_151_abs_E5924
ECCV_2012_37_abs_E1945	6	ECCV_2012_37_abs_E1944
P01-1008_E2757	0	P01-1008_E2763
X96-1059_E5062	0	X96-1059_E5067
A97-1050_E1947	0	A97-1050_E1950
ECCV_2016_107_abs_E2124	2	ECCV_2016_107_abs_E2123
ECCV_2016_110_abs_E6308	1	ECCV_2016_110_abs_E6309
C04-1112_E3752	3	C04-1112_E3762
ECCV_2006_13_abs_E5526	4	ECCV_2006_13_abs_E5527
AAAI_2015_11_abs_E1925	2	AAAI_2015_11_abs_E1924
P02-1059_E1614	4	P02-1059_E1606
ICASSP_2016_14_abs_E4371	4	ICASSP_2016_14_abs_E4372
P80-1026_E1660	2	P80-1026_E1666
AAAI_2008_255_abs_E4112	0	AAAI_2008_255_abs_E4111
IJCAI_2001_12_abs_E224	4	IJCAI_2001_12_abs_E225
CVPR_2015_300_abs_E1543	0	CVPR_2015_300_abs_E1540
ICASSP_2016_14_abs_E4377	6	ICASSP_2016_14_abs_E4374
IJCAI_2016_413_abs_E4895	5	IJCAI_2016_413_abs_E4896
N06-4001_E133	0	N06-4001_E140
C04-1036_E5632	0	C04-1036_E5634
CVPR_2005_10_abs_E2653	0	CVPR_2005_10_abs_E2654
CVPR_2009_10_abs_E5262	0	CVPR_2009_10_abs_E5259
CVPR_2003_18_abs_E29	2	CVPR_2003_18_abs_E27
C04-1128_E5360	0	C04-1128_E5362
INTERSPEECH_2013_31_abs_E42	0	INTERSPEECH_2013_31_abs_E41
P81-1032_E925	4	P81-1032_E926
CVPR_2008_257_abs_E2872	4	CVPR_2008_257_abs_E2873
C04-1035_E5620	6	C04-1035_E5621
H05-1064_E409	4	H05-1064_E408
AAAI_2008_262_abs_E1930	6	AAAI_2008_262_abs_E1931
J86-3001_E5979	1	J86-3001_E5985
W02-1602_E6031	4	W02-1602_E6032
C04-1192_E3254	6	C04-1192_E3252
C90-3072_E3307	6	C90-3072_E3305
ICML_2016_18_abs_E6154	0	ICML_2016_18_abs_E6155
INTERSPEECH_2007_20_abs_E4060	4	INTERSPEECH_2007_20_abs_E4062
INTERSPEECH_2014_28_abs_E2170	0	INTERSPEECH_2014_28_abs_E2169
E95-1036_E1811	0	E95-1036_E1808
N03-2015_E741	1	N03-2015_E744
NIPS_2015_18_abs_E6096	0	NIPS_2015_18_abs_E6086
N03-2006_E2103	5	N03-2006_E2099
P06-2067_E2281	5	P06-2067_E2273
ICCV_2001_47_abs_E5085	4	ICCV_2001_47_abs_E5086
E93-1066_E6333	0	E93-1066_E6330
N04-1024_E4394	3	N04-1024_E4408
CVPR_2005_10_abs_E2651	0	CVPR_2005_10_abs_E2649
P04-2010_E2261	0	P04-2010_E2272
A92-1026_E1302	0	A92-1026_E1300
N04-1022_E5551	0	N04-1022_E5564
I05-6011_E4084	0	I05-6011_E4082
I05-2048_E1083	6	I05-2048_E1086
INTERSPEECH_2014_20_abs_E2584	3	INTERSPEECH_2014_20_abs_E2583
CVPR_2005_10_abs_E2671	6	CVPR_2005_10_abs_E2670
CVPR_2003_18_abs_E12	0	CVPR_2003_18_abs_E14
CVPR_2011_292_abs_E4606	0	CVPR_2011_292_abs_E4605
CVPR_2008_103_abs_E2779	0	CVPR_2008_103_abs_E2778
J87-1003_E3	4	J87-1003_E4
C02-1071_E1766	1	C02-1071_E1767
P85-1019_E5165	4	P85-1019_E5166
NIPS_2015_21_abs_E484	4	NIPS_2015_21_abs_E485
CVPR_2005_18_abs_E2817	0	CVPR_2005_18_abs_E2816
P05-1074_E3379	0	P05-1074_E3377
N03-1026_E5286	4	N03-1026_E5287
ICASSP_1997_706_abs_E6260	0	ICASSP_1997_706_abs_E6269
E89-1006_E3226	4	E89-1006_E3227
CVPR_2015_303_abs_E4996	0	CVPR_2015_303_abs_E4997
CVPR_2016_406_abs_E2736	0	CVPR_2016_406_abs_E2735
ICCV_2013_33_abs_E4274	5	ICCV_2013_33_abs_E4275
H90-1016_E1521	4	H90-1016_E1524
P05-2008_E1635	2	P05-2008_E1634
P04-1030_E4702	1	P04-1030_E4696
ICML_1995_38_abs_E5758	5	ICML_1995_38_abs_E5749
ICCV_2015_392_abs_E4960	4	ICCV_2015_392_abs_E4961
J05-1003_E3444	3	J05-1003_E3442
E06-1035_E723	0	E06-1035_E725
H05-2007_E3569	1	H05-2007_E3568
ICCV_2015_50_abs_E2144	5	ICCV_2015_50_abs_E2145
CVPR_2008_257_abs_E2877	0	CVPR_2008_257_abs_E2878
ECCV_2006_13_abs_E5532	0	ECCV_2006_13_abs_E5534
E91-1012_E5965	0	E91-1012_E5973
E06-1031_E3942	5	E06-1031_E3943
P06-2067_E2282	1	P06-2067_E2275
CVPR_2008_103_abs_E2772	0	CVPR_2008_103_abs_E2787
P04-2005_E5711	0	P04-2005_E5710
AAAI_1993_70_abs_E3954	0	AAAI_1993_70_abs_E3955
CVPR_2001_111_abs_E2376	0	CVPR_2001_111_abs_E2377
H05-1064_E393	0	H05-1064_E403
C04-1112_E3757	0	C04-1112_E3756
A97-1027_E4390	1	A97-1027_E4391
W05-1308_E629	0	W05-1308_E628
ECCV_2012_37_abs_E1941	0	ECCV_2012_37_abs_E1942
W02-1602_E6038	4	W02-1602_E6039
CVPR_2006_11_abs_E2213	2	CVPR_2006_11_abs_E2212
N03-2006_E2104	6	N03-2006_E2103
ICCV_2013_36_abs_E121	0	ICCV_2013_36_abs_E130
ECCV_1998_39_abs_E4326	0	ECCV_1998_39_abs_E4325
P05-1010_E772	5	P05-1010_E763
IJCAI_2016_420_abs_E181	1	IJCAI_2016_420_abs_E180
ICCV_2015_403_abs_E202	1	ICCV_2015_403_abs_E198
INTERSPEECH_2001_21_abs_E2354	0	INTERSPEECH_2001_21_abs_E2355
N06-1037_E5338	0	N06-1037_E5339
E99-1034_E5019	3	E99-1034_E5017
P81-1032_E922	0	P81-1032_E936
CVPR_2012_10_abs_E1021	0	CVPR_2012_10_abs_E1014
P04-1030_E4703	0	P04-1030_E4696
C04-1116_E4476	5	C04-1116_E4469
J87-3001_E1699	6	J87-3001_E1697
ICML_2016_18_abs_E6154	0	ICML_2016_18_abs_E6146
W04-2204_E803	0	W04-2204_E804
J97-1004_E3050	0	J97-1004_E3053
H05-1095_E6197	5	H05-1095_E6191
E89-1006_E3219	0	E89-1006_E3214
C88-1007_E1216	6	C88-1007_E1223
P05-1046_E5801	0	P05-1046_E5800
H89-1027_E3678	4	H89-1027_E3679
W07-0208_E3843	0	W07-0208_E3845
E83-1021_E608	0	E83-1021_E609
ECCV_2016_204_abs_E6065	4	ECCV_2016_204_abs_E6066
X96-1041_E3891	0	X96-1041_E3893
P05-1076_E5417	0	P05-1076_E5410
W04-2703_E1006	4	W04-2703_E1007
CVPR_2015_303_abs_E5002	0	CVPR_2015_303_abs_E5003
H01-1001_E1677	6	H01-1001_E1668
P03-1002_E697	0	P03-1002_E696
P03-1070_E5449	0	P03-1070_E5450
H94-1064_E3168	0	H94-1064_E3170
C90-3072_E3305	0	C90-3072_E3301
CVPR_2005_21_abs_E3522	0	CVPR_2005_21_abs_E3521
CVPR_2004_30_abs_E6387	0	CVPR_2004_30_abs_E6385
N03-2036_E1160	3	N03-2036_E1163
H01-1040_E526	5	H01-1040_E518
P05-1067_E817	0	P05-1067_E816
ECCV_2006_13_abs_E5521	1	ECCV_2006_13_abs_E5523
ECCV_2006_13_abs_E5549	4	ECCV_2006_13_abs_E5550
IJCAI_2010_5_abs_E1030	0	IJCAI_2010_5_abs_E1043
I05-2021_E682	0	I05-2021_E681
ICCV_2003_150_abs_E2356	0	ICCV_2003_150_abs_E2367
NIPS_2014_21_abs_E455	0	NIPS_2014_21_abs_E454
L08-1050_E2415	5	L08-1050_E2414
CVPR_2007_18_abs_E3699	0	CVPR_2007_18_abs_E3701
P06-1088_E2308	0	P06-1088_E2322
ECCV_2016_215_abs_E1783	0	ECCV_2016_215_abs_E1772
IJCAI_2016_420_abs_E185	0	IJCAI_2016_420_abs_E179
P05-1032_E1442	0	P05-1032_E1444
P05-1034_E4584	0	P05-1034_E4580
ECCV_1998_39_abs_E4331	4	ECCV_1998_39_abs_E4332
INTERSPEECH_2001_21_abs_E2348	0	INTERSPEECH_2001_21_abs_E2349
P80-1004_E3099	4	P80-1004_E3098
E85-1004_E463	0	E85-1004_E462
H92-1010_E4136	6	H92-1010_E4135
P06-4014_E2712	4	P06-4014_E2713
I08-1027_E1414	0	I08-1027_E1412
C08-3010_E4897	0	C08-3010_E4898
ICASSP_2011_588_abs_E2528	4	ICASSP_2011_588_abs_E2529
CVPR_2016_405_abs_E2488	4	CVPR_2016_405_abs_E2489
E06-1018_E2515	0	E06-1018_E2510
N03-1033_E6218	0	N03-1033_E6215
E99-1038_E3061	6	E99-1038_E3069
P06-3008_E4833	6	P06-3008_E4823
NIPS_2003_10_abs_E3747	0	NIPS_2003_10_abs_E3736
C04-1128_E5364	0	C04-1128_E5363
I05-4008_E1684	2	I05-4008_E1683
I05-4008_E1687	4	I05-4008_E1688
E91-1050_E3274	2	E91-1050_E3270
I05-6010_E2750	0	I05-6010_E2751
I05-2044_E1507	4	I05-2044_E1506
P03-1009_E2900	1	P03-1009_E2899
INTERSPEECH_2001_21_abs_E2344	0	INTERSPEECH_2001_21_abs_E2343
H94-1064_E3167	0	H94-1064_E3160
IJCAI_2016_412_abs_E4736	0	IJCAI_2016_412_abs_E4742
P03-2036_E812	0	P03-2036_E808
CVPR_2015_303_abs_E5009	6	CVPR_2015_303_abs_E5007
P06-2110_E1474	0	P06-2110_E1475
P85-1019_E5152	0	P85-1019_E5166
P05-2013_E5348	1	P05-2013_E5349
N06-2038_E3135	3	N06-2038_E3139
CVPR_2016_413_abs_E5740	0	CVPR_2016_413_abs_E5734
INTERSPEECH_2008_21_abs_E1279	0	INTERSPEECH_2008_21_abs_E1287
CVPR_2016_413_abs_E5741	0	CVPR_2016_413_abs_E5734
E93-1043_E2052	0	E93-1043_E2044
H92-1036_E2003	0	H92-1036_E2004
INTERSPEECH_2014_40_abs_E6351	0	INTERSPEECH_2014_40_abs_E6345
IJCAI_2016_423_abs_E4349	0	IJCAI_2016_423_abs_E4348
CVPR_2003_18_abs_E28	4	CVPR_2003_18_abs_E29
ICCV_2001_47_abs_E5086	0	ICCV_2001_47_abs_E5077
H92-1026_E3854	6	H92-1026_E3867
H90-1016_E1533	4	H90-1016_E1534
ECCV_2006_13_abs_E5530	4	ECCV_2006_13_abs_E5532
C04-1192_E3242	0	C04-1192_E3243
INTERSPEECH_2007_21_abs_E1562	0	INTERSPEECH_2007_21_abs_E1563
C04-1022_E3342	0	C04-1022_E3339
CVPR_2012_18_abs_E3011	4	CVPR_2012_18_abs_E3012
ICML_2016_11_abs_E5314	0	ICML_2016_11_abs_E5297
ECCV_2012_37_abs_E1943	0	ECCV_2012_37_abs_E1934
NIPS_2001_18_abs_E2688	0	NIPS_2001_18_abs_E2678
L08-1110_E3535	4	L08-1110_E3536
C92-2115_E4209	0	C92-2115_E4210
NIPS_2001_21_abs_E2562	0	NIPS_2001_21_abs_E2561
H91-1010_E4570	0	H91-1010_E4569
E85-1037_E2507	4	E85-1037_E2503
N03-1017_E5029	0	N03-1017_E5028
CVPR_2008_103_abs_E2772	0	CVPR_2008_103_abs_E2774
CVPR_2004_30_abs_E6375	1	CVPR_2004_30_abs_E6376
P05-1056_E5467	0	P05-1056_E5464
ICCV_2013_36_abs_E129	2	ICCV_2013_36_abs_E128
M91-1029_E3144	1	M91-1029_E3140
P05-1034_E4594	2	P05-1034_E4595
E91-1012_E5975	2	E91-1012_E5967
IJCAI_2016_420_abs_E178	0	IJCAI_2016_420_abs_E179
C04-1068_E3241	6	C04-1068_E3239
A97-1052_E96	5	A97-1052_E97
W99-0408_E246	4	W99-0408_E247
J89-4003_E3473	0	J89-4003_E3479
H01-1041_E4680	6	H01-1041_E4679
C88-2162_E2255	0	C88-2162_E2246
E91-1012_E5966	0	E91-1012_E5965
CVPR_2007_11_abs_E3928	4	CVPR_2007_11_abs_E3929
INTERSPEECH_2014_40_abs_E6357	0	INTERSPEECH_2014_40_abs_E6345
NIPS_1998_18_abs_E4090	0	NIPS_1998_18_abs_E4097
AAAI_2008_254_abs_E2459	0	AAAI_2008_254_abs_E2460
P84-1078_E3814	0	P84-1078_E3811
P03-1030_E3729	5	P03-1030_E3731
I05-5008_E68	4	I05-5008_E69
CVPR_2011_10_abs_E5643	0	CVPR_2011_10_abs_E5635
CVPR_2001_110_abs_E2430	6	CVPR_2001_110_abs_E2429
NIPS_2014_21_abs_E443	0	NIPS_2014_21_abs_E460
INTERSPEECH_2007_21_abs_E1557	0	INTERSPEECH_2007_21_abs_E1556
CVPR_2010_30_abs_E6372	3	CVPR_2010_30_abs_E6360
N03-2025_E670	0	N03-2025_E671
E85-1041_E213	0	E85-1041_E214
P01-1056_E5896	4	P01-1056_E5894
ICML_1995_38_abs_E5754	0	ICML_1995_38_abs_E5749
ICML_2006_122_abs_E1962	0	ICML_2006_122_abs_E1961
CVPR_2005_18_abs_E2819	2	CVPR_2005_18_abs_E2818
C90-3014_E4885	0	C90-3014_E4880
ICML_2006_111_abs_E4191	6	ICML_2006_111_abs_E4195
IJCAI_1995_190_abs_E4290	4	IJCAI_1995_190_abs_E4291
H94-1064_E3169	5	H94-1064_E3168
ECCV_2016_99_abs_E5843	0	ECCV_2016_99_abs_E5832
ICCV_2003_151_abs_E5910	0	ICCV_2003_151_abs_E5909
L08-1540_E1058	0	L08-1540_E1057
C90-3063_E5942	0	C90-3063_E5944
ICCV_2005_47_abs_E1143	0	ICCV_2005_47_abs_E1136
P06-1112_E1821	3	P06-1112_E1829
CVPR_2011_293_abs_E5039	0	CVPR_2011_293_abs_E5038
ICCV_2013_33_abs_E4260	4	ICCV_2013_33_abs_E4275
P03-1034_E3424	6	P03-1034_E3423
INTERSPEECH_2013_31_abs_E51	4	INTERSPEECH_2013_31_abs_E53
C88-2160_E4574	0	C88-2160_E4575
ICML_2006_119_abs_E5682	0	ICML_2006_119_abs_E5681
P03-1030_E3726	4	P03-1030_E3727
CVPR_1993_10_abs_E6140	0	CVPR_1993_10_abs_E6141
E89-1016_E5576	0	E89-1016_E5570
C04-1112_E3755	1	C04-1112_E3752
ECCV_2016_107_abs_E2115	1	ECCV_2016_107_abs_E2116
P06-1052_E2066	0	P06-1052_E2067
CVPR_2008_259_abs_E896	5	CVPR_2008_259_abs_E898
P85-1019_E5152	0	P85-1019_E5162
P05-1057_E2976	4	P05-1057_E2977
I05-2013_E3619	0	I05-2013_E3626
IJCAI_2016_413_abs_E4891	0	IJCAI_2016_413_abs_E4886
IJCAI_2016_423_abs_E4357	0	IJCAI_2016_423_abs_E4358
I05-5003_E5861	0	I05-5003_E5862
E89-1040_E2201	4	E89-1040_E2206
CVPR_1993_10_abs_E6143	4	CVPR_1993_10_abs_E6144
N04-1008_E4772	0	N04-1008_E4774
I05-2048_E1092	0	I05-2048_E1093
CVPR_2010_11_abs_E1371	0	CVPR_2010_11_abs_E1370
ICCV_2001_50_abs_E527	3	ICCV_2001_50_abs_E528
ECCV_2016_107_abs_E2108	0	ECCV_2016_107_abs_E2119
E95-1033_E6016	1	E95-1033_E6010
ICASSP_2011_598_abs_E4777	6	ICASSP_2011_598_abs_E4782
P04-2005_E5702	6	P04-2005_E5701
CVPR_2010_21_abs_E3076	1	CVPR_2010_21_abs_E3080
H89-2019_E3386	1	H89-2019_E3387
E06-1035_E722	1	E06-1035_E721
C04-1116_E4472	0	C04-1116_E4470
C90-1002_E910	0	C90-1002_E909
CVPR_2008_103_abs_E2773	1	CVPR_2008_103_abs_E2775
P04-2010_E2262	3	P04-2010_E2265
ICML_1995_30_abs_E863	0	ICML_1995_30_abs_E864
W06-1605_E829	3	W06-1605_E838
IJCAI_2010_4_abs_E755	2	IJCAI_2010_4_abs_E754
CVPR_1998_10_abs_E175	0	CVPR_1998_10_abs_E174
A92-1023_E1831	5	A92-1023_E1835
C00-1054_E3658	0	C00-1054_E3661
INTERSPEECH_2006_28_abs_E345	3	INTERSPEECH_2006_28_abs_E347
CVPR_2008_259_abs_E886	0	CVPR_2008_259_abs_E877
CVPR_2016_405_abs_E2487	0	CVPR_2016_405_abs_E2489
C90-3014_E4882	0	C90-3014_E4881
P05-1048_E4295	0	P05-1048_E4296
CVPR_2008_257_abs_E2871	0	CVPR_2008_257_abs_E2870
ICCV_2005_47_abs_E1150	2	ICCV_2005_47_abs_E1149
ICCV_2001_47_abs_E5091	0	ICCV_2001_47_abs_E5076
H93-1076_E1331	0	H93-1076_E1330
P01-1008_E2758	0	P01-1008_E2759
W02-1602_E6036	0	W02-1602_E6035
E99-1015_E5768	0	E99-1015_E5764
P05-1058_E2300	0	P05-1058_E2296
INTERSPEECH_2006_28_abs_E339	0	INTERSPEECH_2006_28_abs_E333
CVPR_2015_300_abs_E1537	0	CVPR_2015_300_abs_E1536
N04-2005_E4248	1	N04-2005_E4238
CVPR_1993_10_abs_E6132	0	CVPR_1993_10_abs_E6143
C90-3014_E4882	6	C90-3014_E4884
INTERSPEECH_2006_31_abs_E965	6	INTERSPEECH_2006_31_abs_E963
P05-2016_E4333	0	P05-2016_E4334
E06-1004_E3935	5	E06-1004_E3931
H89-2066_E3292	0	H89-2066_E3293
CVPR_2008_100_abs_E580	1	CVPR_2008_100_abs_E576
CVPR_2014_18_abs_E2632	0	CVPR_2014_18_abs_E2639
ICCV_2013_33_abs_E4262	0	ICCV_2013_33_abs_E4260
P06-1012_E1049	2	P06-1012_E1048
ICASSP_1997_706_abs_E6278	5	ICASSP_1997_706_abs_E6277
AAAI_2015_10_abs_E356	1	AAAI_2015_10_abs_E349
P06-2067_E2274	0	P06-2067_E2277
N04-1024_E4402	4	N04-1024_E4401
P85-1019_E5161	4	P85-1019_E5162
CVPR_2006_21_abs_E105	2	CVPR_2006_21_abs_E100
CVPR_2010_11_abs_E1377	0	CVPR_2010_11_abs_E1378
A97-1052_E97	5	A97-1052_E95
P03-1033_E3352	0	P03-1033_E3353
N06-4001_E138	4	N06-4001_E139
ECCV_1998_39_abs_E4321	5	ECCV_1998_39_abs_E4305
INTERSPEECH_2007_40_abs_E6392	0	INTERSPEECH_2007_40_abs_E6393
P05-1010_E775	0	P05-1010_E774
E85-1004_E467	0	E85-1004_E466
C04-1035_E5610	0	C04-1035_E5614
P04-2010_E2270	3	P04-2010_E2271
CVPR_2012_10_abs_E1026	4	CVPR_2012_10_abs_E1027
P08-2034_E2059	4	P08-2034_E2060
I05-3022_E1705	0	I05-3022_E1707
X96-1059_E5064	0	X96-1059_E5075
P06-1012_E1047	0	P06-1012_E1048
A92-1026_E1302	0	A92-1026_E1303
P02-1060_E1309	0	P02-1060_E1311
ICASSP_2011_588_abs_E2540	0	ICASSP_2011_588_abs_E2541
E95-1021_E573	0	E95-1021_E574
ECCV_2016_215_abs_E1775	0	ECCV_2016_215_abs_E1773
P05-1073_E4862	1	P05-1073_E4863
P05-1076_E5415	0	P05-1076_E5411
P06-4007_E5762	0	P06-4007_E5763
H91-1077_E1722	0	H91-1077_E1732
N03-1033_E6220	0	N03-1033_E6215
INTERSPEECH_2007_21_abs_E1568	0	INTERSPEECH_2007_21_abs_E1570
NIPS_2002_10_abs_E1592	4	NIPS_2002_10_abs_E1593
P03-1058_E1799	0	P03-1058_E1798
ICCV_2005_47_abs_E1153	2	ICCV_2005_47_abs_E1152
ICML_2006_122_abs_E1971	0	ICML_2006_122_abs_E1970
H90-1011_E226	0	H90-1011_E227
P06-1088_E2325	2	P06-1088_E2326
N03-2015_E745	1	N03-2015_E746
CVPR_2007_18_abs_E3713	0	CVPR_2007_18_abs_E3714
P05-1074_E3384	1	P05-1074_E3385
E91-1012_E5966	0	E91-1012_E5972
ICASSP_2011_587_abs_E1857	0	ICASSP_2011_587_abs_E1858
NIPS_2015_18_abs_E6098	1	NIPS_2015_18_abs_E6086
E93-1066_E6330	0	E93-1066_E6331
N03-1026_E5287	0	N03-1026_E5288
H01-1070_E1240	0	H01-1070_E1238
P84-1078_E3815	3	P84-1078_E3816
CVPR_2003_18_abs_E15	3	CVPR_2003_18_abs_E24
C04-1068_E3240	6	C04-1068_E3239
ECCV_2016_100_abs_E3042	6	ECCV_2016_100_abs_E3040
P05-1056_E5480	0	P05-1056_E5481
ICML_2006_112_abs_E3827	0	ICML_2006_112_abs_E3828
A92-1010_E1792	0	A92-1010_E1793
E06-1035_E723	4	E06-1035_E739
ICML_2016_11_abs_E5301	1	ICML_2016_11_abs_E5299
ECCV_2016_100_abs_E3024	0	ECCV_2016_100_abs_E3027
H94-1102_E1455	0	H94-1102_E1458
E87-1037_E2080	6	E87-1037_E2078
W03-2907_E557	2	W03-2907_E555
N03-1018_E2963	0	N03-1018_E2958
ICCV_2009_47_abs_E4482	0	ICCV_2009_47_abs_E4480
CVPR_2004_21_abs_E286	6	CVPR_2004_21_abs_E285
ICML_2016_18_abs_E6148	0	ICML_2016_18_abs_E6157
P03-1009_E2901	0	P03-1009_E2900
CVPR_2007_11_abs_E3923	0	CVPR_2007_11_abs_E3912
P03-1002_E700	0	P03-1002_E695
C90-1002_E904	0	C90-1002_E905
I05-2013_E3623	5	I05-2013_E3619
M91-1029_E3156	4	M91-1029_E3157
CVPR_2008_259_abs_E886	4	CVPR_2008_259_abs_E887
ECCV_2016_107_abs_E2120	0	ECCV_2016_107_abs_E2110
I05-2021_E691	5	I05-2021_E681
E06-1018_E2519	5	E06-1018_E2512
H92-1045_E2794	6	H92-1045_E2791
CVPR_2011_10_abs_E5644	2	CVPR_2011_10_abs_E5643
P06-3008_E4832	6	P06-3008_E4823
ICML_2016_10_abs_E5508	0	ICML_2016_10_abs_E5507
CVPR_2006_18_abs_E490	4	CVPR_2006_18_abs_E491
ECCV_2012_29_abs_E4219	0	ECCV_2012_29_abs_E4211
