C04-1102_E276	0	C04-1102_E275
C04-1102_E278	0	C04-1102_E277
C04-1102_E279	5	C04-1102_E271
CVPR_2004_21_abs_E284	0	CVPR_2004_21_abs_E281
CVPR_2004_21_abs_E280	0	CVPR_2004_21_abs_E281
CVPR_2004_21_abs_E281	0	CVPR_2004_21_abs_E285
CVPR_2004_21_abs_E286	6	CVPR_2004_21_abs_E285
CVPR_2004_21_abs_E287	0	CVPR_2004_21_abs_E280
CVPR_2004_21_abs_E287	0	CVPR_2004_21_abs_E288
CVPR_2004_21_abs_E289	0	CVPR_2004_21_abs_E283
CVPR_2004_21_abs_E290	0	CVPR_2004_21_abs_E289
CVPR_2004_21_abs_E283	1	CVPR_2004_21_abs_E282
CVPR_2004_21_abs_E297	0	CVPR_2004_21_abs_E296
CVPR_2004_21_abs_E282	0	CVPR_2004_21_abs_E298
CVPR_2004_21_abs_E299	1	CVPR_2004_21_abs_E300
CVPR_2004_21_abs_E301	4	CVPR_2004_21_abs_E281
CVPR_2004_21_abs_E302	4	CVPR_2004_21_abs_E303
N03-2017_E305	0	N03-2017_E306
N03-2017_E304	6	N03-2017_E305
N03-2017_E307	0	N03-2017_E304
N03-2017_E309	5	N03-2017_E304
N03-2017_E310	5	N03-2017_E304
P05-1018_E313	0	P05-1018_E311
P05-1018_E314	0	P05-1018_E311
P05-1018_E315	0	P05-1018_E312
P05-1018_E311	0	P05-1018_E316
P05-1018_E317	3	P05-1018_E319
P05-1018_E318	5	P05-1018_E317
P05-1018_E318	5	P05-1018_E319
C92-3165_E320	0	C92-3165_E322
C92-3165_E320	0	C92-3165_E323
C92-3165_E324	0	C92-3165_E321
C92-3165_E320	0	C92-3165_E325
C08-1118_E326	1	C08-1118_E327
C08-1118_E330	5	C08-1118_E331
INTERSPEECH_2006_28_abs_E333	3	INTERSPEECH_2006_28_abs_E336
INTERSPEECH_2006_28_abs_E333	0	INTERSPEECH_2006_28_abs_E335
INTERSPEECH_2006_28_abs_E336	0	INTERSPEECH_2006_28_abs_E335
INTERSPEECH_2006_28_abs_E338	0	INTERSPEECH_2006_28_abs_E334
INTERSPEECH_2006_28_abs_E339	0	INTERSPEECH_2006_28_abs_E338
INTERSPEECH_2006_28_abs_E339	0	INTERSPEECH_2006_28_abs_E333
INTERSPEECH_2006_28_abs_E339	0	INTERSPEECH_2006_28_abs_E336
INTERSPEECH_2006_28_abs_E333	4	INTERSPEECH_2006_28_abs_E336
INTERSPEECH_2006_28_abs_E340	0	INTERSPEECH_2006_28_abs_E339
INTERSPEECH_2006_28_abs_E334	0	INTERSPEECH_2006_28_abs_E341
INTERSPEECH_2006_28_abs_E341	0	INTERSPEECH_2006_28_abs_E342
INTERSPEECH_2006_28_abs_E341	0	INTERSPEECH_2006_28_abs_E343
INTERSPEECH_2006_28_abs_E342	4	INTERSPEECH_2006_28_abs_E343
INTERSPEECH_2006_28_abs_E345	3	INTERSPEECH_2006_28_abs_E347
INTERSPEECH_2006_28_abs_E346	5	INTERSPEECH_2006_28_abs_E345
INTERSPEECH_2006_28_abs_E346	5	INTERSPEECH_2006_28_abs_E347
INTERSPEECH_2006_28_abs_E348	0	INTERSPEECH_2006_28_abs_E345
INTERSPEECH_2006_28_abs_E348	0	INTERSPEECH_2006_28_abs_E347
AAAI_2015_10_abs_E351	0	AAAI_2015_10_abs_E352
AAAI_2015_10_abs_E351	0	AAAI_2015_10_abs_E353
AAAI_2015_10_abs_E353	2	AAAI_2015_10_abs_E354
AAAI_2015_10_abs_E355	1	AAAI_2015_10_abs_E349
AAAI_2015_10_abs_E356	1	AAAI_2015_10_abs_E349
AAAI_2015_10_abs_E357	2	AAAI_2015_10_abs_E350
AAAI_2015_10_abs_E358	4	AAAI_2015_10_abs_E359
AAAI_2015_10_abs_E360	4	AAAI_2015_10_abs_E361
AAAI_2015_10_abs_E350	0	AAAI_2015_10_abs_E362
AAAI_2015_10_abs_E363	2	AAAI_2015_10_abs_E362
ICASSP_1997_707_abs_E366	0	ICASSP_1997_707_abs_E367
ICASSP_1997_707_abs_E369	6	ICASSP_1997_707_abs_E368
ICASSP_1997_707_abs_E369	4	ICASSP_1997_707_abs_E370
ICASSP_1997_707_abs_E370	6	ICASSP_1997_707_abs_E368
ICASSP_1997_707_abs_E370	4	ICASSP_1997_707_abs_E371
ICASSP_1997_707_abs_E371	6	ICASSP_1997_707_abs_E368
P01-1009_E373	0	P01-1009_E374
P01-1009_E374	1	P01-1009_E376
P01-1009_E377	1	P01-1009_E375
P01-1009_E378	1	P01-1009_E375
P01-1009_E379	1	P01-1009_E380
H01-1058_E386	6	H01-1058_E385
H01-1058_E389	2	H01-1058_E381
H01-1058_E390	0	H01-1058_E382
H01-1058_E391	0	H01-1058_E382
H01-1058_E391	4	H01-1058_E390
H01-1058_E382	0	H01-1058_E383
H01-1058_E392	0	H01-1058_E382
H05-1064_E393	0	H05-1064_E394
H05-1064_E395	2	H05-1064_E394
H05-1064_E396	0	H05-1064_E393
H05-1064_E397	4	H05-1064_E398
H05-1064_E399	0	H05-1064_E393
H05-1064_E402	0	H05-1064_E401
H05-1064_E393	0	H05-1064_E403
H05-1064_E393	3	H05-1064_E405
H05-1064_E404	5	H05-1064_E393
H05-1064_E405	3	H05-1064_E406
H05-1064_E393	0	H05-1064_E407
H05-1064_E393	0	H05-1064_E408
H05-1064_E393	0	H05-1064_E409
H05-1064_E409	4	H05-1064_E408
NIPS_2003_18_abs_E410	0	NIPS_2003_18_abs_E412
NIPS_2003_18_abs_E411	0	NIPS_2003_18_abs_E421
NIPS_2003_18_abs_E410	0	NIPS_2003_18_abs_E422
NIPS_2003_18_abs_E410	0	NIPS_2003_18_abs_E423
NIPS_2003_18_abs_E410	0	NIPS_2003_18_abs_E424
X98-1022_E428	4	X98-1022_E430
X98-1022_E431	4	X98-1022_E432
X98-1022_E426	0	X98-1022_E433
X98-1022_E426	0	X98-1022_E434
X98-1022_E434	1	X98-1022_E435
X98-1022_E436	0	X98-1022_E425
X98-1022_E436	4	X98-1022_E437
X98-1022_E436	0	X98-1022_E438
X98-1022_E437	0	X98-1022_E425
X98-1022_E437	0	X98-1022_E438
X98-1022_E439	0	X98-1022_E427
X98-1022_E439	0	X98-1022_E440
X98-1022_E439	0	X98-1022_E441
X98-1022_E429	5	X98-1022_E427
X98-1022_E429	5	X98-1022_E425
X98-1022_E426	3	X98-1022_E442
X98-1022_E425	5	X98-1022_E426
X98-1022_E425	5	X98-1022_E442
X98-1022_E427	5	X98-1022_E426
X98-1022_E427	5	X98-1022_E425
NIPS_2014_21_abs_E446	2	NIPS_2014_21_abs_E447
NIPS_2014_21_abs_E452	0	NIPS_2014_21_abs_E451
NIPS_2014_21_abs_E455	0	NIPS_2014_21_abs_E454
NIPS_2014_21_abs_E457	0	NIPS_2014_21_abs_E456
NIPS_2014_21_abs_E459	5	NIPS_2014_21_abs_E443
NIPS_2014_21_abs_E443	0	NIPS_2014_21_abs_E460
NIPS_2014_21_abs_E460	3	NIPS_2014_21_abs_E461
E85-1004_E463	0	E85-1004_E464
E85-1004_E463	0	E85-1004_E462
E85-1004_E462	0	E85-1004_E465
E85-1004_E467	0	E85-1004_E466
E85-1004_E468	2	E85-1004_E467
E85-1004_E470	0	E85-1004_E469
E85-1004_E471	2	E85-1004_E470
E85-1004_E472	4	E85-1004_E462
NIPS_2015_21_abs_E476	5	NIPS_2015_21_abs_E473
NIPS_2015_21_abs_E477	4	NIPS_2015_21_abs_E478
NIPS_2015_21_abs_E479	0	NIPS_2015_21_abs_E480
NIPS_2015_21_abs_E475	0	NIPS_2015_21_abs_E473
NIPS_2015_21_abs_E473	0	NIPS_2015_21_abs_E481
NIPS_2015_21_abs_E483	5	NIPS_2015_21_abs_E475
NIPS_2015_21_abs_E483	2	NIPS_2015_21_abs_E473
NIPS_2015_21_abs_E484	5	NIPS_2015_21_abs_E475
NIPS_2015_21_abs_E484	4	NIPS_2015_21_abs_E485
NIPS_2015_21_abs_E485	5	NIPS_2015_21_abs_E475
CVPR_2006_18_abs_E489	0	CVPR_2006_18_abs_E490
CVPR_2006_18_abs_E489	0	CVPR_2006_18_abs_E491
CVPR_2006_18_abs_E489	0	CVPR_2006_18_abs_E492
CVPR_2006_18_abs_E490	4	CVPR_2006_18_abs_E491
CVPR_2006_18_abs_E491	4	CVPR_2006_18_abs_E492
CVPR_2006_18_abs_E493	3	CVPR_2006_18_abs_E494
CVPR_2006_18_abs_E486	2	CVPR_2006_18_abs_E494
CVPR_2006_18_abs_E495	2	CVPR_2006_18_abs_E486
CVPR_2006_18_abs_E496	0	CVPR_2006_18_abs_E486
CVPR_2006_18_abs_E497	6	CVPR_2006_18_abs_E496
CVPR_2006_18_abs_E487	1	CVPR_2006_18_abs_E496
CVPR_2006_18_abs_E488	0	CVPR_2006_18_abs_E487
CVPR_2006_18_abs_E498	6	CVPR_2006_18_abs_E487
CVPR_2006_18_abs_E498	4	CVPR_2006_18_abs_E499
CVPR_2006_18_abs_E499	6	CVPR_2006_18_abs_E487
CVPR_2006_18_abs_E487	0	CVPR_2006_18_abs_E500
CVPR_2006_18_abs_E487	0	CVPR_2006_18_abs_E501
CVPR_2006_18_abs_E502	0	CVPR_2006_18_abs_E487
P01-1004_E504	4	P01-1004_E505
P01-1004_E504	0	P01-1004_E508
P01-1004_E505	4	P01-1004_E506
P01-1004_E505	0	P01-1004_E508
P01-1004_E506	0	P01-1004_E508
P01-1004_E507	5	P01-1004_E508
P01-1004_E510	0	P01-1004_E509
P01-1004_E511	4	P01-1004_E509
P01-1004_E512	2	P01-1004_E511
P01-1004_E514	0	P01-1004_E513
P01-1004_E514	3	P01-1004_E515
P01-1004_E503	5	P01-1004_E514
P01-1004_E503	5	P01-1004_E515
P01-1004_E516	3	P01-1004_E517
P01-1004_E503	5	P01-1004_E516
P01-1004_E503	5	P01-1004_E517
H01-1040_E519	0	H01-1040_E523
H01-1040_E521	6	H01-1040_E519
H01-1040_E521	4	H01-1040_E522
H01-1040_E522	6	H01-1040_E519
H01-1040_E524	0	H01-1040_E523
H01-1040_E518	0	H01-1040_E525
H01-1040_E526	5	H01-1040_E518
ICCV_2001_50_abs_E528	0	ICCV_2001_50_abs_E530
ICCV_2001_50_abs_E531	0	ICCV_2001_50_abs_E530
ICCV_2001_50_abs_E532	1	ICCV_2001_50_abs_E531
ICCV_2001_50_abs_E534	0	ICCV_2001_50_abs_E528
ICCV_2001_50_abs_E527	3	ICCV_2001_50_abs_E528
ICCV_2001_50_abs_E529	0	ICCV_2001_50_abs_E535
ICCV_2001_50_abs_E535	3	ICCV_2001_50_abs_E536
ICCV_2001_50_abs_E529	0	ICCV_2001_50_abs_E536
ICCV_2001_50_abs_E540	0	ICCV_2001_50_abs_E539
ICCV_2001_50_abs_E540	0	ICCV_2001_50_abs_E541
ICCV_2001_50_abs_E540	0	ICCV_2001_50_abs_E542
ICCV_2001_50_abs_E540	0	ICCV_2001_50_abs_E543
ICCV_2001_50_abs_E544	5	ICCV_2001_50_abs_E528
ICCV_2001_50_abs_E544	5	ICCV_2001_50_abs_E527
ICCV_2001_50_abs_E528	3	ICCV_2001_50_abs_E527
W03-2907_E545	0	W03-2907_E546
W03-2907_E547	0	W03-2907_E545
W03-2907_E545	3	W03-2907_E548
W03-2907_E548	0	W03-2907_E549
W03-2907_E550	0	W03-2907_E548
W03-2907_E552	3	W03-2907_E553
W03-2907_E545	0	W03-2907_E554
W03-2907_E555	0	W03-2907_E545
W03-2907_E555	6	W03-2907_E556
W03-2907_E557	2	W03-2907_E555
W03-2907_E557	4	W03-2907_E558
W03-2907_E558	2	W03-2907_E555
C08-1128_E560	0	C08-1128_E561
C08-1128_E563	0	C08-1128_E560
C08-1128_E560	0	C08-1128_E561
C08-1128_E559	0	C08-1128_E565
C08-1128_E564	0	C08-1128_E559
C08-1128_E565	0	C08-1128_E561
C08-1128_E559	3	C08-1128_E566
E95-1021_E568	0	E95-1021_E570
E95-1021_E571	0	E95-1021_E568
E95-1021_E569	3	E95-1021_E567
E95-1021_E572	5	E95-1021_E567
E95-1021_E572	5	E95-1021_E573
E95-1021_E567	3	E95-1021_E573
E95-1021_E573	0	E95-1021_E574
CVPR_2008_100_abs_E577	0	CVPR_2008_100_abs_E578
CVPR_2008_100_abs_E578	0	CVPR_2008_100_abs_E579
CVPR_2008_100_abs_E580	1	CVPR_2008_100_abs_E576
CVPR_2008_100_abs_E575	1	CVPR_2008_100_abs_E576
CVPR_2008_100_abs_E575	0	CVPR_2008_100_abs_E581
CVPR_2008_100_abs_E575	0	CVPR_2008_100_abs_E582
CVPR_2008_100_abs_E583	0	CVPR_2008_100_abs_E576
CVPR_2008_100_abs_E585	0	CVPR_2008_100_abs_E584
C92-1055_E586	0	C92-1055_E587
C92-1055_E588	4	C92-1055_E589
C92-1055_E591	0	C92-1055_E592
C92-1055_E593	0	C92-1055_E591
C92-1055_E596	5	C92-1055_E587
C92-1055_E587	5	C92-1055_E586
A00-2023_E597	0	A00-2023_E598
A00-2023_E597	0	A00-2023_E602
A00-2023_E597	3	A00-2023_E603
A00-2023_E603	0	A00-2023_E604
A00-2023_E605	3	A00-2023_E606
A00-2023_E605	3	A00-2023_E607
A00-2023_E606	4	A00-2023_E607
E83-1021_E610	0	E83-1021_E609
E83-1021_E608	0	E83-1021_E609
E83-1021_E608	0	E83-1021_E609
E83-1021_E610	0	E83-1021_E614
E83-1021_E615	3	E83-1021_E611
E83-1021_E616	2	E83-1021_E615
E83-1021_E617	2	E83-1021_E611
CVPR_2011_300_abs_E618	0	CVPR_2011_300_abs_E619
CVPR_2011_300_abs_E622	0	CVPR_2011_300_abs_E618
CVPR_2011_300_abs_E618	4	CVPR_2011_300_abs_E623
CVPR_2011_300_abs_E624	6	CVPR_2011_300_abs_E623
CVPR_2011_300_abs_E618	0	CVPR_2011_300_abs_E625
W05-1308_E626	0	W05-1308_E628
W05-1308_E627	6	W05-1308_E626
W05-1308_E629	0	W05-1308_E628
W05-1308_E632	0	W05-1308_E631
W05-1308_E626	0	W05-1308_E634
W05-1308_E626	3	W05-1308_E635
P06-4011_E637	0	P06-4011_E639
P06-4011_E640	0	P06-4011_E639
P06-4011_E643	0	P06-4011_E642
P06-4011_E645	0	P06-4011_E644
P06-4011_E638	6	P06-4011_E646
P06-4011_E638	0	P06-4011_E647
P06-4011_E647	0	P06-4011_E648
P06-4011_E638	0	P06-4011_E649
P06-4011_E649	0	P06-4011_E650
CVPR_2005_11_abs_E651	0	CVPR_2005_11_abs_E652
CVPR_2005_11_abs_E651	0	CVPR_2005_11_abs_E653
CVPR_2005_11_abs_E654	2	CVPR_2005_11_abs_E655
CVPR_2005_11_abs_E654	2	CVPR_2005_11_abs_E656
CVPR_2005_11_abs_E655	4	CVPR_2005_11_abs_E656
CVPR_2005_11_abs_E657	5	CVPR_2005_11_abs_E651
P05-3030_E663	0	P05-3030_E664
P05-3030_E664	0	P05-3030_E665
P05-3030_E667	6	P05-3030_E668
N03-2025_E670	0	N03-2025_E671
N03-2025_E672	0	N03-2025_E670
N03-2025_E672	4	N03-2025_E669
N03-2025_E669	0	N03-2025_E670
N03-2025_E674	6	N03-2025_E673
N03-2025_E669	0	N03-2025_E670
N03-2025_E675	0	N03-2025_E676
N03-2025_E679	0	N03-2025_E680
I05-2021_E684	5	I05-2021_E683
I05-2021_E685	5	I05-2021_E683
I05-2021_E686	5	I05-2021_E683
I05-2021_E687	5	I05-2021_E682
I05-2021_E688	5	I05-2021_E689
I05-2021_E681	0	I05-2021_E690
I05-2021_E691	5	I05-2021_E681
I05-2021_E692	3	I05-2021_E691
I05-2021_E693	5	I05-2021_E681
I05-2021_E694	3	I05-2021_E693
I05-2021_E681	3	I05-2021_E682
I05-2021_E682	0	I05-2021_E681
P03-1002_E697	0	P03-1002_E696
P03-1002_E699	0	P03-1002_E695
P03-1002_E699	4	P03-1002_E700
P03-1002_E700	0	P03-1002_E695
P03-1002_E701	0	P03-1002_E702
A97-1028_E703	0	A97-1028_E704
A97-1028_E704	6	A97-1028_E705
A97-1028_E703	0	A97-1028_E706
A97-1028_E706	0	A97-1028_E707
A97-1028_E707	0	A97-1028_E708
